"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","291746","Apocynaceae","Asclepias fascicularis","narrowleaf milkweed","Wilson, B.","","2002","2002","Wasco","I-84, mile 88 to 89","45.6169","-121.1164","","","","Asclepias fascicularis Duchesne "
"observation","305204","Apocynaceae","Apocynum androsaemifolium","dogbane","Wilson, B.","","5 July 2006","2006","Marion","Fire Knoll","44.8775","-122.8041","183","","","Apocynum androsaemifolium L. "
"observation","284809","Apocynaceae","Asclepias speciosa","showy milkweed, Greek milkweed","Wilson, B., Brainerd, R.","","2002","2002","Linn","I-5, mile 217 to 218","44.4023","-123.0613","","","","Asclepias speciosa Torr. "
"observation","354187","Apocynaceae","Apocynum androsaemifolium","dogbane","Wilson, B., Otting, N.","","11 July 2008","2008","Lake","Creek associated with spur road 3915-022","42.0752","-120.1631","1827","","","Apocynum androsaemifolium L. "
"observation","312825","Apocynaceae","Apocynum androsaemifolium","dogbane","Salix Associates","","July 2004","2004","Lane","Grasshopper to Chuksney Mountain Meadow # 4","43.8976","-122.1546","1494","","","Apocynum androsaemifolium L. "
"observation","398032","Apocynaceae","Apocynum androsaemifolium","dogbane","Wilson, B., Brainerd, R., Newhouse, B., Otting, N.","","2004","2004","Klamath","Highway 58, mile post 67 to 68","43.5598","-121.9600","","","","Apocynum androsaemifolium L. "
"image","dig26789","Apocynaceae","Apocynum androsaemifolium var. pumilum","dwarf dogbane","Gerald D. Carr","","July 19, 2011","2011","Jefferson","NFD Road 1490, 4.8 mi. E of junction with southwest Metolius River Road, ca. 7.5 air mi. north-northeast of Camp Sherman; 1356m","44.5667","-121.5993","1356","","","Apocynum androsaemifolium L. var. pumilum A. Gray "
"image","dig26788","Apocynaceae","Apocynum androsaemifolium var. pumilum","dwarf dogbane","Gerald D. Carr","","July 19, 2011","2011","Jefferson","NFD Road 1490, 4.8 mi. E of junction with southwest Metolius River Road, ca. 7.5 air mi. north-northeast of Camp Sherman; 1356m","44.5667","-121.5993","1356","","","Apocynum androsaemifolium L. var. pumilum A. Gray "
"observation","328449","Apocynaceae","Apocynum androsaemifolium","dogbane","Morse, K.","","20 August 2007","2007","Josephine","Deer Creek Center - South","42.2734","-123.6395","382","","","Apocynum androsaemifolium L. "
"observation","415604","Apocynaceae","Apocynum androsaemifolium","dogbane","Newhouse, B.","","2007","2007","Benton","Carson Prairie, OSU Prairie","44.6881","-123.2686","223","","","Apocynum androsaemifolium L. "
"observation","322781","Apocynaceae","Apocynum androsaemifolium","dogbane","Otting, N., Wilson, B.","","21 June 2007","2007","Jackson","Trail Creek Road and Highway 227/1","42.6763","-122.8403","583","","","Apocynum androsaemifolium L. "
"observation","289861","Apocynaceae","Asclepias speciosa","showy milkweed, Greek milkweed","Wilson, B., Brainerd, R.","","2002","2002","Jackson","I-5, mile 17 to 18","42.2173","-122.7131","","","","Asclepias speciosa Torr. "
"image","dig14523","Apocynaceae","Vinca major","greater periwinkle","Keir Morse","","April 28, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I081; 42.2798903768&#176; N -123.646143051&#176; W","42.2799","-123.6461","","","","Vinca major L. "
"observation","376685","Apocynaceae","Apocynum androsaemifolium","dogbane","Harvey, T.","","2010","2010","Douglas","Balm Mountain - Harvey","43.3716","-122.4205","1600","","","Apocynum androsaemifolium L. "
"observation","201355","Apocynaceae","Apocynum androsaemifolium","dogbane","Harvey, T.","","2003 - 2011","2003","Linn","Carpenter Mountain: Harvey","44.2763","-122.1380","1366","","","Apocynum androsaemifolium L. "
"observation","409689","Apocynaceae","Apocynum cannabinum","hemp dogbane, common dogbane","Wilson, B., Otting, N.","","20 August 2012","2012","Wasco","Celilo Park","45.6505","-120.9612","55","","","Apocynum cannabinum L. "
