"data_type","source","family","taxon","common","collector_observer","collectors_num","date","year","county","location","lat","long","elevation (m)","habitat","phenology","taxonauths"
"observation","141719","Primulaceae","Lysimachia latifolia","western starflower","Cole, Gl.","","22 June 2002","2002","Linn","Quentin Creek Roadless Area","44.3090","-122.2406","640","forest","","Lysimachia latifolia (Hook.) Cholewa "
"observation","422180","Primulaceae","Lysimachia latifolia","western starflower","Harvey, T.","","2013","2013","Lane","Heavenly Bluff","43.5659","-122.5796","1337","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","207415","Primulaceae","Dodecatheon pulchellum","darkthroat shooting star","Heinze, D.","","25 May 2003","2003","Lake","Sensitive species - location undisclosed","43.0000","-121.1000","1548","savanna, shrubland","","Dodecatheon pulchellum (Raf.) Merr. "
"image","dig14372","Primulaceae","Lysimachia latifolia","western starflower","Keir Morse","","April 27, 2007","2007","Josephine","Deer Creek Center, Selma; site code: I074; 42.2958989859&#176; N -123.654846912&#176; W","42.2959","-123.6548","","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","204200","Primulaceae","Lysimachia latifolia","western starflower","Bluhm, W.","","2003","2003","Linn","Browder Ridge: Bluhm","44.3816","-122.1009","1158","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","327223","Primulaceae","Lysimachia latifolia","western starflower","Morse, K.","","29 July 2007","2007","Josephine","Deer Creek Center - North","42.2951","-123.6530","456","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","364454","Primulaceae","Lysimachia latifolia","western starflower","Bluhm, W., BLM Botanist","","2004 - 2006","2004","Coos","New River ACEC","42.9745","-124.4623","","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","194078","Primulaceae","Lysimachia europaea","northern starflower, arctic starflower","Bluhm, W., Marttala, V.","","1 July 2003","2003","Clackamas","Township Meadows - Bluhm and Marttala","45.4343","-122.0066","914","","","Lysimachia europaea (L.) U. Manns & Anderb. "
"observation","416504","Primulaceae","Lysimachia latifolia","western starflower","Newhouse, B.","","2007","2007","Benton","McCullough Peak North, OSU Prairie","44.6373","-123.3451","554","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","424200","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Newhouse, B., Brainerd, R.","","12 August 2007","2007","Lane","Meadow SE of Round Lake","43.7682","-122.0659","1554","","","Dodecatheon jeffreyi Van Houtte "
"observation","307000","Primulaceae","Lysimachia latifolia","western starflower","Newhouse, B., Wilson, B.","","17 August 2006","2006","Multnomah","Bull Run Watershed: mile 20.75 on 10 road","45.4924","-121.9018","","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","329362","Primulaceae","Lysimachia latifolia","western starflower","Morse, K.","","9 August 2007","2007","Josephine","Deer Creek Center - South","42.2807","-123.6485","382","","","Lysimachia latifolia (Hook.) Cholewa "
"observation","423968","Primulaceae","Dodecatheon jeffreyi","tall mountain shooting star, Jeffrey's shooting star","Newhouse, B., Brainerd, R.","","26 August 2007","2007","Lane","Erma Bell Lake Basin Meadow #44","43.8443","-122.0314","1463","","","Dodecatheon jeffreyi Van Houtte "
"observation","178451","Primulaceae","Lysimachia latifolia","western starflower","Heinze, D.","","16 May 2004","2004","Josephine","Onion Creek","42.4089","-123.6925","585","forest","","Lysimachia latifolia (Hook.) Cholewa "
"observation","328282","Primulaceae","Dodecatheon pulchellum ssp. monanthum","darkthroat shooting star","Morse, K.","","27 May 2007","2007","Josephine","Deer Creek Center - South","42.2722","-123.6362","382","","","Dodecatheon pulchellum (Raf.) Merr. ssp. monanthum (Greene) H.J. Thomps. "
